Paper ID,Title,URL,Summary,First Author,Publish Date,Update Date,Code URL,Stars,Categories
2510.19835v1,A Quantum-Inspired Algorithm for Solving Sudoku Puzzles and the MaxCut Problem,http://arxiv.org/abs/2510.19835v1,"We propose and evaluate a quantum-inspired algorithm for solving Quadratic Unconstrained Binary Optimization (QUBO) problems, which are mathematically equivalent to finding ground states of Ising spin-glass Hamiltonians. The algorithm employs Matrix Product States (MPS) to compactly represent large superpositions of spin configurations and utilizes a discrete driving schedule to guide the MPS toward the ground state. At each step, a driver Hamiltonian -- incorporating a transverse magnetic field -- is combined with the problem Hamiltonian to enable spin flips and facilitate quantum tunneling. The MPS is updated using the standard Density Matrix Renormalization Group (DMRG) method, which iteratively minimizes the system's energy via multiple sweeps across the spin chain. Despite its heuristic nature, the algorithm reliably identifies global minima, not merely near-optimal solutions, across diverse QUBO instances. We first demonstrate its effectiveness on intermediate-level Sudoku puzzles from publicly available sources, involving over $200$ Ising spins with long-range couplings dictated by constraint satisfaction. We then apply the algorithm to MaxCut problems from the Biq Mac library, successfully solving instances with up to $251$ nodes and $3,265$ edges. We discuss the advantages of this quantum-inspired approach, including its scalability, generalizability, and suitability for industrial-scale QUBO applications.",Max B. Zhao,2025/10/10,2025/10/10,,N/A,"['cs.AI', 'cs.ET', 'cs.NE', 'quant-ph']"
2510.09729v1,Zk-SNARK Marketplace with Proof of Useful Work,http://arxiv.org/abs/2510.09729v1,"Proof of Work (PoW) is widely regarded as the most secure permissionless blockchain consensus protocol. However, its reliance on computationally intensive yet externally useless puzzles results in excessive electric energy wasting. To alleviate this, Proof of Useful Work (PoUW) has been explored as an alternative to secure blockchain platforms while also producing real-world value. Despite this promise, existing PoUW proposals often fail to embed the integrity of the chain and identity of the miner into the puzzle solutions, not meeting necessary requirements for PoW and thus rendering them vulnerable. In this work, we propose a PoUW consensus protocol that computes client-outsourced zk-SNARKs proofs as a byproduct, which are at the same time used to secure the consensus protocol. We further leverage this mechanism to design a decentralized marketplace for outsourcing zk-SNARK proof generation, which is, to the best of our knowledge, the first such marketplace operating at the consensus layer, while meeting all necessary properties of PoW.",Samuel Oleksak,2025/10/10,2025/10/10,,N/A,['cs.CR']
2510.08232v2,"Two Agents, One Prompt, and Your Weight",http://arxiv.org/abs/2510.08232v2,"We investigate a quantitative variant of the classic Two Doors logic puzzle, in which the answer space is no longer binary, for example when the goal is to recover a numerical fact (such as one's true weight) rather than choose between two doors. The puzzle retains the original structure: one agent always tells the truth, the other always lies. Our central contribution is to identify a class of self-referential prompts that successfully extract the correct quantitative answer under minimal assumptions. We also explore how well does \texttt{ChatGPT} does in reasoning for this problem which is just a little bit out of distribution.",Elchanan Mossel,2025/10/9,2025/11/16,,N/A,"['math.LO', 'math.PR']"
2510.08658v1,When Truth Does Not Take on Its Shoes: How Misinformation Spreads in Chatrooms,http://arxiv.org/abs/2510.08658v1,"We examine how misinformation spreads in social networks composed of individuals with long-term offline relationships. Especially, we focus on why misinformation persists and diffuses despite being recognized by most as false. In our psychological game theoretical model, each agent who receives a piece of (mis)information must first decide how to react -- by openly endorsing it, remaining silent, or openly challenging it. After observing the reactions of her neighbors who also received the message, the agent then chooses whether to forward it to others in her own chatroom who have not yet received it. By distinguishing these two roles, our framework addresses puzzling real-world phenomena, such as the gap between what individuals privately believe and what they publicly transmit. A key assumption in our model is that, while perceived veracity influences decisions, the dominant factor is the alignment between an agent's beliefs and those of her social network -- a feature characteristic of communities formed through long-term offline relationships. This dynamic can lead agents to tacitly accept and even propagate information they privately judge to be of low credibility. Our results challenge the view that improving information literacy alone can curb the spread of misinformation. We show that when agents are highly sensitive to peer pressure and the network exhibits structural polarization, even if the majority does not genuinely believe in it, the message still can spread widely without encountering open resistance.",Shuige Liu,2025/10/9,2025/10/9,,N/A,['econ.GN']
2510.21747v1,The origin of the dark bands found in the Solar Spectra and its consequences,http://arxiv.org/abs/2510.21747v1,"This paper discusses the history of Fraunhofer's puzzling discovery of the fixed lines in various spectra (most notably of the sun) and the implications of these spectral ""imperfections"". Moreover, the developments in spectroscopy by Kirchhoff, Bunsen, et al. in the 19th century and its effects on our understanding of the atomic structure are discussed.",Prachurjo Dutta Roy,2025/10/8,2025/10/8,,N/A,['physics.pop-ph']
2510.06758v1,A Data-Guided Coalescence Model for Light Nuclei and Hypernuclei: Validation and Predictions,http://arxiv.org/abs/2510.06758v1,"The production of light hypernuclei in relativistic heavy-ion collisions provides a unique opportunity to probe hyperon--nucleon interactions and possible three-body forces, which are central to the resolution of the hyperon puzzle in neutron star matter. In this work, we develop a data-guided coalescence framework in which the source size is extracted from proton and deuteron yields and used, together with measured proton and $Λ$ spectra, to predict the production of $A=3$ nuclei $(t,{}^{3}\rm{He})$ and hypernuclei $({}^{3}_Λ\rm{H})$. For tritons, calculations with a Gaussian wave function reproduce experimental spectra and yield ratios across a broad collision-energy range. For the hypertriton, the model predictions are highly sensitive to the assumed wave function. This sensitivity is strongest at low collision energies and in low-multiplicity environments, implying that such conditions are particularly valuable for probing hypernuclear structure.",Yue Hang Leung,2025/10/8,2025/10/8,,N/A,['nucl-th']
2510.06477v1,Attention Sinks and Compression Valleys in LLMs are Two Sides of the Same Coin,http://arxiv.org/abs/2510.06477v1,"Attention sinks and compression valleys have attracted significant attention as two puzzling phenomena in large language models, but have been studied in isolation. In this work, we present a surprising connection between attention sinks and compression valleys, tracing both to the formation of massive activations in the residual stream. We prove theoretically that massive activations necessarily produce representational compression and establish bounds on the resulting entropy reduction. Through experiments across several models (410M-120B parameters), we confirm that when the beginning-of-sequence token develops extreme activation norms in the middle layers, both compression valleys and attention sinks emerge simultaneously. Targeted ablation studies validate our theoretical predictions. This unified view motivates us to propose the Mix-Compress-Refine theory of information flow, as an attempt to explain how LLMs organize their computation in depth by controlling attention and representational compression via massive activations. Specifically, we posit that Transformer-based LLMs process tokens in three distinct phases: (1) broad mixing in the early layers, (2) compressed computation with limited mixing in the middle layers, and (3) selective refinement in the late layers. Our framework helps explain why embedding tasks perform best at intermediate layers, whereas generation tasks benefit from full-depth processing, clarifying differences in task-dependent representations.",Enrique Queipo-de-Llano,2025/10/7,2025/10/7,,N/A,"['cs.LG', 'cs.AI']"
2510.06475v1,PuzzlePlex: Benchmarking Foundation Models on Reasoning and Planning with Puzzles,http://arxiv.org/abs/2510.06475v1,"This work investigates the reasoning and planning capabilities of foundation models and their scalability in complex, dynamic environments. We introduce PuzzlePlex, a benchmark designed to assess these capabilities through a diverse set of puzzles. PuzzlePlex consists of 15 types of puzzles, including deterministic and stochastic games of varying difficulty, as well as single-player and two-player scenarios. The PuzzlePlex framework provides a comprehensive environment for each game, and supports extensibility to generate more challenging instances as foundation models evolve. Additionally, we implement customized game-playing strategies for comparison. Building on this benchmark, we develop fine-grained metrics to measure performance and conduct an in-depth analysis of frontier foundation models across two settings: instruction-based and code-based. Furthermore, we systematically investigate their scaling limits. Our findings show that reasoning models outperform others in instruction-based settings, while code-based execution presents greater challenges but offers a scalable and efficient alternative. PuzzlePlex enables targeted evaluation and guides future improvements in reasoning, planning, and generalization for foundation models.",Yitao Long,2025/10/7,2025/10/7,,N/A,"['cs.AI', 'cs.CL']"
2510.06135v1,Pushing Test-Time Scaling Limits of Deep Search with Asymmetric Verification,http://arxiv.org/abs/2510.06135v1,"Test-time compute can be scaled both sequentially and in parallel. Sequential scaling involves lengthening the generation process, while parallel scaling involves verifying and selecting among multiple candidate outputs. Combining these two strategies has led to the most powerful AI systems, such as Grok 4 Heavy and GPT-5 Pro. In certain contexts (e.g., solving Sudoku puzzles), verifying responses can be substantially easier than generating them. This property, referred to as \emph{asymmetric verification}, highlights the strong potential of test-time scaling (TTS). In this work, we study both sequential and parallel TTS of deep search agents, motivated by the intuition that verification in this setting is often much easier than generation. In experiments, we first show that sequential scaling methods, such as budget forcing, can be effective initially but soon degrade performance. Leveraging asymmetric verification, however, we are able to achieve substantial improvements by allocating only a modest amount of compute to the verifier. We conduct experiments with flagship open-source models and extend them to their ``Heavy'' variants through TTS. These deep research agents achieve gains of up to 27 absolute points on benchmarks such as BrowseComp. Remarkably, as an open-source alternative, GLM-4.5 Heavy reaches accuracy of {\bf 54.0\%} on BrowseComp and {\bf 66.0\%} on GAIA, placing it comparable to the best proprietary choices such as OpenAI Deep Research. Tongyi-DeepResearch Heavy further achieves {\bf 69.0\%} accuracy on BrowseComp, greatly surpassing the best proprietary results.",Weihao Zeng,2025/10/7,2025/10/7,,N/A,['cs.AI']
2510.05773v3,How large are hadronic contributions to $h \to γγ$?,http://arxiv.org/abs/2510.05773v3,"The decay of the Higgs boson into two photons, $h \to γγ$, is a loop-induced process within the Standard Model, predominantly mediated by loops of $W$ bosons and top quarks. While these leading contributions are well understood, the role of hadronic effects, which arise from non-perturbative QCD dynamics, has received less attention, with recent studies reporting puzzling and contradictory results. In this work, we present a systematic evaluation of the hadronic contributions to the $h \to γγ$ decay width using dispersion relations. Our analysis shows that these contributions are exceedingly small, as expected, altering the decay width by about $0.004\%$ under conservative assumptions. Therefore, hadronic effects can be safely neglected even in the context of future high-precision Higgs measurements at current and next-generation colliders. As an aside, we also estimate the possible size of hadronic contributions to Higgs production in gluon-gluon fusion.",Ulrich Haisch,2025/10/7,2025/11/2,,N/A,"['hep-ph', 'hep-ex']"
2510.05517v1,"Relevant Deformations, Brane Brick Models and Triality",http://arxiv.org/abs/2510.05517v1,"We extend the study of relevant deformations connecting 2d (0,2) gauge theories on D1-branes probing toric Calabi-Yau 4-folds beyond pure mass deformations. The underlying geometry provides powerful insights when field-theoretic tools are still lacking. We observe that the volume of the Sasaki-Einstein base of the Calabi-Yau 4-fold grows towards the IR, signaling the relevance of deformations. We exploit the map between gauge theory fields and GLSM fields to compute scaling dimensions directly from divisor volumes, allowing for a sharper determination of whether terms in the Lagrangian are relevant or irrelevant. Moreover, this map provides a systematic way to determine the precise set of terms needed to realize a given deformation. We also explore the interplay between general relevant deformations and triality, studying cases where non-mass deformations are mapped to mass deformations in a dual theory, and resolving puzzles that seem to require non-holomorphic couplings in one of the dual phases. Finally, we present evidence that when the Hilbert series of the mesonic moduli space is refined only under the U(1) R-symmetry, it becomes invariant even under non-mass relevant deformations of the brane brick models corresponding to toric Calabi-Yau 4-folds related by a birational transformation, extending previous results to a broader class of deformations.",Mario Carcamo,2025/10/7,2025/10/7,,N/A,"['hep-th', 'math-ph']"
2510.05055v1,On the Cryptographic Futility of Non-Collapsing Measurements,http://arxiv.org/abs/2510.05055v1,"We investigate quantum analogues of collision resistance and obtain separations between quantum ``one-way'' and ``collision-resistant'' primitives.  1. Our first result studies one-wayness versus collision-resistance defined over quantum circuits that output classical strings. We show that there is a classical oracle $\mathcal{O}$ relative to which (sub-exponentially secure) indistinguishability obfuscation and one-way permutations exist even against adversaries that make quantum queries to a non-collapsing measurement oracle, $\mathcal{Q}^{\mathcal{O}}$. Very roughly, $\mathcal{Q}^{\mathcal{O}}$ outputs the result of multiple non-collapsing measurements on the output of any quantum $\mathcal{O}$-aided circuit.  This rules out fully black-box {\em quantum} constructions of $Y$ from $X$ for any $X \in \{$indistinguishability obfuscation and one-way permutations, public-key encryption, deniable encryption, oblivious transfer, non-interactive ZK, trapdoor permutations, quantum money$\}, Y \in \{$collision-resistant hash functions, hard problems in SZK, homomorphic encryption, distributional collision-resistant puzzles$\}$.  2. Our second result studies one-wayness versus collision-resistance defined over quantum states. Here, we show that relative to the same classical oracle $\mathcal{O}$, (sub-exponentially secure) indistinguishability obfuscation and one-way permutations exist even against adversaries that make quantum queries to a {\em cloning unitary} $\mathsf{QCol}^\mathcal{O}$. Very roughly, this latter oracle implements a well-defined, linear operation to clone a subset of the qubits output by any quantum $\mathcal{O}$-aided circuit.  This rules out fully black-box constructions of quantum lightning from public-key quantum money.",Alper Cakan,2025/10/6,2025/10/6,,N/A,['quant-ph']
2510.05028v2,"On Cryptography and Distribution Verification, with Applications to Quantum Advantage",http://arxiv.org/abs/2510.05028v2,"One of the most fundamental problems in the field of hypothesis testing is the identity testing problem: whether samples from some unknown distribution $\mathcal{G}$ are actually from some explicit distribution $\mathcal{D}$. It is known that when the distribution $\mathcal{D}$ has support $[N]$, the optimal sample complexity for the identity testing problem is roughly $O(\sqrt{N})$. However, many distributions of interest, including those which can be sampled efficiently, have exponential support size, and therefore the optimal identity tester also requires exponential samples. In this paper, we bypass this lower bound by considering restricted settings. The above $O(\sqrt{N})$ sample complexity identity tester is constructed so that it is not fooled by any (even inefficiently-sampled) distributions. However, in most applications, the distributions under consideration are efficiently samplable, and therefore it is enough to consider only identity testers that are not fooled by efficiently-sampled distributions. In this setting we can hope to construct efficient identity testers. We investigate relations between efficient verification of classical/quantum distributions with classical/quantum cryptography, showing the following results:  (1). Classically efficiently samplable distributions are verifiable if and only if one-way functions do not exist. (2). Quantumly efficiently samplable distributions are verifiable by $\mathbf{P}^\mathbf{PP}$ with a polynomial number of samples. (3). Sampling-based quantum advantage can be verified quantumly (with a polynomial number of samples) if one-way puzzles do not exist. (4). If QEFID pairs exist, then some quantumly efficiently samplable distributions are not verifiable.",Bruno Cavalar,2025/10/6,2025/11/10,,N/A,"['quant-ph', 'cs.CC', 'cs.CR']"
2510.04871v1,Less is More: Recursive Reasoning with Tiny Networks,http://arxiv.org/abs/2510.04871v1,"Hierarchical Reasoning Model (HRM) is a novel approach using two small neural networks recursing at different frequencies. This biologically inspired method beats Large Language models (LLMs) on hard puzzle tasks such as Sudoku, Maze, and ARC-AGI while trained with small models (27M parameters) on small data (around 1000 examples). HRM holds great promise for solving hard problems with small networks, but it is not yet well understood and may be suboptimal. We propose Tiny Recursive Model (TRM), a much simpler recursive reasoning approach that achieves significantly higher generalization than HRM, while using a single tiny network with only 2 layers. With only 7M parameters, TRM obtains 45% test-accuracy on ARC-AGI-1 and 8% on ARC-AGI-2, higher than most LLMs (e.g., Deepseek R1, o3-mini, Gemini 2.5 Pro) with less than 0.01% of the parameters.",Alexia Jolicoeur-Martineau,2025/10/6,2025/10/6,,N/A,"['cs.LG', 'cs.AI']"
2510.04448v1,Quantum Cryptography and Hardness of Non-Collapsing Measurements,http://arxiv.org/abs/2510.04448v1,"One-way puzzles (OWPuzzs) introduced by Khurana and Tomer [STOC 2024] are a natural quantum analogue of one-way functions (OWFs), and one of the most fundamental primitives in ''Microcrypt'' where OWFs do not exist but quantum cryptography is possible. OWPuzzs are implied by almost all quantum cryptographic primitives, and imply several important applications such as non-interactive commitments and multi-party computations. A significant goal in the field of quantum cryptography is to base OWPuzzs on plausible assumptions that will not imply OWFs. In this paper, we base OWPuzzs on hardness of non-collapsing measurements. To that end, we introduce a new complexity class, $\mathbf{SampPDQP}$, which is a sampling version of the decision class $\mathbf{PDQP}$ introduced in [Aaronson, Bouland, Fitzsimons, and Lee, ITCS 2016]. We show that if $\mathbf{SampPDQP}$ is hard on average for quantum polynomial time, then OWPuzzs exist. $\mathbf{SampPDQP}$ is the class of sampling problems that can be solved by a classical polynomial-time algorithm that can make a single query to a non-collapsing measurement oracle, which is a ''magical'' oracle that can sample measurement results on quantum states without collapsing the states. Such non-collapsing measurements are highly unphysical operations that should be hard to realize in quantum polynomial-time. We also study upperbounds of the hardness of $\mathbf{SampPDQP}$. We introduce a new primitive, distributional collision-resistant puzzles (dCRPuzzs), which are a natural quantum analogue of distributional collision-resistant hashing [Dubrov and Ishai, STOC 2006]. We show that dCRPuzzs imply average-case hardness of $\mathbf{SampPDQP}$ (and therefore OWPuzzs as well). We also show that two-message honest-statistically-hiding commitments with classical communication and one-shot signatures [Amos, Georgiou, Kiayias, Zhandry, STOC 2020] imply dCRPuzzs.",Tomoyuki Morimae,2025/10/6,2025/10/6,,N/A,"['quant-ph', 'cs.CC', 'cs.CR']"
2510.04159v1,Proofs of quantum memory,http://arxiv.org/abs/2510.04159v1,"With the rapid advances in quantum computer architectures and the emerging prospect of large-scale quantum memory, it is becoming essential to classically verify that remote devices genuinely allocate the promised quantum memory with specified number of qubits and coherence time. In this paper, we introduce a new concept, proofs of quantum memory (PoQM). A PoQM is an interactive protocol between a classical probabilistic polynomial-time (PPT) verifier and a quantum polynomial-time (QPT) prover over a classical channel where the verifier can verify that the prover has possessed a quantum memory with a certain number of qubits during a specified period of time. PoQM generalize the notion of proofs of quantumness (PoQ) [Brakerski, Christiano, Mahadev, Vazirani, and Vidick, JACM 2021]. Our main contributions are a formal definition of PoQM and its constructions based on hardness of LWE. Specifically, we give two constructions of PoQM. The first is of a four-round and has negligible soundness error under subexponential-hardness of LWE. The second is of a polynomial-round and has inverse-polynomial soundness error under polynomial-hardness of LWE. As a lowerbound of PoQM, we also show that PoQM imply one-way puzzles. Moreover, a certain restricted version of PoQM implies quantum computation classical communication (QCCC) key exchange.",Minki Hhan,2025/10/5,2025/10/5,,N/A,"['quant-ph', 'cs.CC', 'cs.CR']"
2510.04049v1,Encoding Numeric Computations and Infusing Heuristic Knowledge Using Integrity Constraints in stableKanren,http://arxiv.org/abs/2510.04049v1,"This paper presents examples of using integrity constraints in stableKanren to encode numeric computations for problem solving. Then, we use one of the examples to introduce multiple ways to infuse heuristic knowledge and reduce solving time. stableKanren is an extension of miniKanren that supports normal logic programs under stable model semantics. stableKanren further supports numeric computation by constructing a constraint store for integrity constraints. There are three ways to extend a relational programming language with numeric computations: relational number representation, grounding numbers to symbols, and constraint store construction. We demonstrate that the numeric computations in stableKanren have a straightforward numerical representation compared to relational number representations. More importantly, stableKanren balances symbolic and numeric computation in relational programming by avoiding the grounding of all numbers to symbols. Lastly, it also has simpler syntax compared to other constraint store construction approaches. stableKanren supports combinatorial search problem solving under a declarative generate and test paradigm. Such a paradigm generates all possible combinations of solutions to the problem, then applies a set of constraints to prune out the unwanted solutions. We demonstrate that different approaches to writing programs or queries affect the solver's performance in the SEND+MORE=MONEY puzzle. The performance gradually improves as more heuristic knowledge is infused through the programs or queries. Additionally, we show how to use an external function to achieve a hybrid solution.",Xiangyu Guo,2025/10/5,2025/10/5,,N/A,['cs.PL']
2510.03756v1,Insulating transport in anisotropic metals: breakdown of Drude transport and the puzzling $c$-axis resistivity of Sr$_2$RuO$_4$ and other layered oxides,http://arxiv.org/abs/2510.03756v1,"We reveal a mechanism that may explain the non-metallic out-of-plane resistivity in layered metals. By carefully examining how the Drude-Boltzmann expression for the $c$-axis conductivity emerges out of the Kubo formula, we find, besides the standard metallic term proportional to the carrier lifetime $τ$, a non-Drude contribution proportional to $1/τ$. The Drude behavior breaks down when $1/τ> 2 η^*$, the crossover value $η^*$ being small (and hence observable) when the $c$-axis velocities vary rapidly with the distance from the Fermi surface. We consider the Hund metal Sr$_2$RuO$_4$ as a test case, which we study within a realistic dynamical mean-field theory approach. The non-Drude behavior observed experimentally in $c$-axis transport is reproduced and explained by our considerations, showing that earlier invoked extrinsic mechanisms that involve either impurities or phonons are unnecessary. We point out that the small value of $η^*$ is due to a peculiar accidental cancellation due to destructive interference characteristic of body-centered tetragonal lattices.",Sophie Beck,2025/10/4,2025/10/4,,N/A,"['cond-mat.str-el', 'cond-mat.mtrl-sci']"
2510.03688v1,Signatures of Galactic Expansion in Gaia DR3: Implications for the JWST Early-Galaxy Puzzle,http://arxiv.org/abs/2510.03688v1,"Recent observations with the James Webb Space Telescope (JWST) of massive galaxies at ages below 1 Gyr pose a challenge to standard models of galaxy formation, which predict significantly longer assembly timescales. One possible explanation is that active galactic nuclei (AGN) drive large scale outflows that accelerate galaxy growth. To test this scenario in the local Universe, we analyzed Gaia DR3 data for stars within 5 kpc of the Galactic center, computing galactocentric radial velocities (v_radial_gc) in 27 spatial sectors covering the entire Galaxy, with radial binning of 0.25 kpc. Coordinate transformations and velocity calculations were performed using the Astropy library. We find that 21 of 27 sectors exhibit statistically significant outward motions of 3-50 km/s, while one quadrant shows negative velocities, likely related to the configuration of an activity zone and/or the Galactic bar. Both disk and halo populations also display small but significant mean expansion of 3-9 km/s (p<0.01). These results are consistent with our previous studies, where globular clusters showed outward velocities of 17-31 km/s up to 12 kpc, and axisymmetric analyses of Gaia DR3 stars indicated expansion of ~19 km/s to 5 kpc. Taken together, the evidence suggests that the Milky Way exhibits measurable central expansion, potentially reflecting AGN-driven feedback. This interpretation departs from standard theory and should be regarded as preliminary, requiring further study. However, if confirmed, such expansion could provide a natural explanation for the rapid appearance of massive galaxies observed by JWST.",G. S. Karapetian,2025/10/4,2025/10/4,,N/A,"['astro-ph.GA', 'astro-ph.CO']"
2510.03631v1,QPADL: Post-Quantum Private Spectrum Access with Verified Location and DoS Resilience,http://arxiv.org/abs/2510.03631v1,"With advances in wireless communication and growing spectrum scarcity, Spectrum Access Systems (SASs) offer an opportunistic solution but face significant security challenges. Regulations require disclosure of location coordinates and transmission details, exposing user privacy and anonymity during spectrum queries, while the database operations themselves permit Denial-of-Service (DoS) attacks. As location-based services, SAS is also vulnerable to compromised or malicious users conducting spoofing attacks. These threats are further amplified given the quantum computing advancements. Thus, we propose QPADL, the first post-quantum (PQ) secure framework that simultaneously ensures privacy, anonymity, location verification, and DoS resilience while maintaining efficiency for large-scale spectrum access systems. QPADL introduces SAS-tailored private information retrieval for location privacy, a PQ-variant of Tor for anonymity, and employs advanced signature constructions for location verification alongside client puzzle protocols and rate-limiting technique for DoS defense. We formally assess its security and conduct a comprehensive performance evaluation, incorporating GPU parallelization and optimization strategies to demonstrate practicality and scalability.",Saleh Darzi,2025/10/4,2025/10/4,,N/A,['cs.CR']
2510.03394v2,Studying the Korean Word-Chain Game with RLVR: Mitigating Reward Conflicts via Curriculum Learning,http://arxiv.org/abs/2510.03394v2,"Reinforcement learning with verifiable rewards (RLVR) is a promising approach for training large language models (LLMs) with stronger reasoning abilities. It has also been applied to a variety of logic puzzles. In this work, we study the Korean word-chain game using RLVR. We show that rule-derived rewards can naturally conflict, and demonstrate through experiments that a curriculum-learning scheme mitigates these conflicts. Our findings motivate further studies of puzzle tasks in diverse languages.",Donghwan Rho,2025/10/3,2025/10/15,,N/A,"['cs.LG', 'cs.CL']"
2510.02880v1,Consolidating Reinforcement Learning for Multimodal Discrete Diffusion Models,http://arxiv.org/abs/2510.02880v1,"Optimizing discrete diffusion model (DDM) with rewards remains a challenge: the non-autoregressive paradigm makes importance sampling intractable and rollout complex, puzzling reinforcement learning methods such as Group Relative Policy Optimization (GRPO). In this study, we introduce MaskGRPO, the first viable approach to enable scalable multimodal reinforcement learning in discrete diffusion with effective importance sampling and modality-specific adaptations. To this end, we first clarify the theoretical foundation for DDMs, which facilitates building an importance estimator that captures valuable token fluctuation for gradient updates. We then delicately tailored the rollout method for visual sequences, which yields diverse completions and reliable optimization gradients. Upon math reasoning, coding, and visual generation benchmarks, MaskGRPO brings more stable and efficient updates, leading to stronger reasoning performance and better generation quality. This study establishes MaskGRPO as a systematic policy optimization approach and the first practical way for discretized visual diffusion.",Tianren Ma,2025/10/3,2025/10/3,,N/A,['cs.AI']
2510.02855v4,Constraint Satisfaction Approaches to Wordle: Novel Heuristics and Cross-Lexicon Validation,http://arxiv.org/abs/2510.02855v4,"Wordle presents an algorithmically rich testbed for constraint satisfaction problem (CSP) solving. While existing solvers rely on information-theoretic entropy maximization or frequency-based heuristics without formal constraint treatment, we present the first comprehensive CSP formulation of Wordle with novel constraint-aware solving strategies. We introduce CSP-Aware Entropy, computing information gain after constraint propagation rather than on raw candidate sets, and a Probabilistic CSP framework integrating Bayesian word-frequency priors with logical constraints. Through evaluation on 2,315 English words, CSP-Aware Entropy achieves 3.54 average guesses with 99.9% success rate, a statistically significant 1.7% improvement over Forward Checking (t=-4.82, p<0.001, Cohen's d=0.07) with 46% faster runtime (12.9ms versus 23.7ms per guess). Under 10% noise, CSP-aware approaches maintain 5.3 percentage point advantages (29.0% versus 23.7%, p=0.041), while Probabilistic CSP achieves 100% success across all noise levels (0-20%) through constraint recovery mechanisms. Cross-lexicon validation on 500 Spanish words demonstrates 88% success with zero language-specific tuning, validating that core CSP principles transfer across languages despite an 11.2 percentage point gap from linguistic differences (p<0.001, Fisher's exact test). Our open-source implementation with 34 unit tests achieving 91% code coverage provides reproducible infrastructure for CSP research. The combination of formal CSP treatment, constraint-aware heuristics, probabilistic-logical integration, robustness analysis, and cross-lexicon validation establishes new performance benchmarks demonstrating that principled constraint satisfaction techniques outperform classical information-theoretic and learning-based approaches for structured puzzle-solving domains.",Jahidul Arafat,2025/10/3,2025/11/22,,N/A,"['cs.CL', 'cs.AI']"
2510.02780v1,Reasoning Riddles: How Explainability Reveals Cognitive Limits in Vision-Language Models,http://arxiv.org/abs/2510.02780v1,"Vision-Language Models (VLMs) excel at many multimodal tasks, yet their cognitive processes remain opaque on complex lateral thinking challenges like rebus puzzles. While recent work has demonstrated these models struggle significantly with rebus puzzle solving, the underlying reasoning processes and failure patterns remain largely unexplored. We address this gap through a comprehensive explainability analysis that moves beyond performance metrics to understand how VLMs approach these complex lateral thinking challenges. Our study contributes a systematically annotated dataset of 221 rebus puzzles across six cognitive categories, paired with an evaluation framework that separates reasoning quality from answer correctness. We investigate three prompting strategies designed to elicit different types of explanatory processes and reveal critical insights into VLM cognitive processes. Our findings demonstrate that reasoning quality varies dramatically across puzzle categories, with models showing systematic strengths in visual composition while exhibiting fundamental limitations in absence interpretation and cultural symbolism. We also discover that prompting strategy substantially influences both cognitive approach and problem-solving effectiveness, establishing explainability as an integral component of model performance rather than a post-hoc consideration.",Prahitha Movva,2025/10/3,2025/10/3,,N/A,['cs.CV']
2510.03366v1,Disentangling Recall and Reasoning in Transformer Models through Layer-wise Attention and Activation Analysis,http://arxiv.org/abs/2510.03366v1,"Transformer-based language models excel at both recall (retrieving memorized facts) and reasoning (performing multi-step inference), but whether these abilities rely on distinct internal mechanisms remains unclear. Distinguishing recall from reasoning is crucial for predicting model generalization, designing targeted evaluations, and building safer interventions that affect one ability without disrupting the other.We approach this question through mechanistic interpretability, using controlled datasets of synthetic linguistic puzzles to probe transformer models at the layer, head, and neuron level. Our pipeline combines activation patching and structured ablations to causally measure component contributions to each task type. Across two model families (Qwen and LLaMA), we find that interventions on distinct layers and attention heads lead to selective impairments: disabling identified ""recall circuits"" reduces fact-retrieval accuracy by up to 15\% while leaving reasoning intact, whereas disabling ""reasoning circuits"" reduces multi-step inference by a comparable margin. At the neuron level, we observe task-specific firing patterns, though these effects are less robust, consistent with neuronal polysemanticity.Our results provide the first causal evidence that recall and reasoning rely on separable but interacting circuits in transformer models. These findings advance mechanistic interpretability by linking circuit-level structure to functional specialization and demonstrate how controlled datasets and causal interventions can yield mechanistic insights into model cognition, informing safer deployment of large language models.",Harshwardhan Fartale,2025/10/3,2025/10/3,,N/A,"['cs.LG', 'cs.AI']"
